state_abr,state,county,man_test,Import_wholecarc_ban,export_wholecarc_ban,bait_ban,import_live_cervid_ban,export_live_cervid_ban,statewide_regs,link
TX,Texas,Sutton,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Swisher,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Tarrant,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Taylor,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Terrell,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Terry,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Throckmorton,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Titus,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Tom Green,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Travis,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Trinity,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Tyler,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Upshur,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Upton,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Uvalde,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Val Verde,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Van Zandt,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Victoria,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Walker,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Waller,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Ward,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Washington,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Webb,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Wharton,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Wheeler,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Wichita,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Wilbarger,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Willacy,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Williamson,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Wilson,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Winkler,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Wise,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Wood,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Yoakum,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Young,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Zapata,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Zavala,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
FL ,Florida,Alachua County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",https://myfwc.com/research/wildlife/health/white-tail-deer/cwd/regulations/
FL ,Florida,Baker County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Bay County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Bradford County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Brevard County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Broward County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Calhoun County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Charlotte County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Citrus County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Clay County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Collier County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Columbia County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,DeSoto County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Dixie County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Duval County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Escambia County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Flagler County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Franklin County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Gadsden County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Gilchrist County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Glades County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Gulf County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Hamilton County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Hardee County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Hendry County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Hernando County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Highlands County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Hillsborough County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Holmes County,Y,N,Y,Y,Y,Y,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Indian River County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Jackson County,Y,N,Y,Y,Y,Y,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Jefferson County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Lafayette County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Lake County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Lee County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Leon County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Levy County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Liberty County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Madison County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Manatee County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Marion County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Martin County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Miami-Dade County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Monroe County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Nassau County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Okaloosa County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Okeechobee County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Orange County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Osceola County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Palm Beach County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Pasco County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Pinellas County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Polk County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Putnam County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Santa Rosa County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Sarasota County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Seminole County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,St. Johns County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,St. Lucie County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Sumter County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Suwannee County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Taylor County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Union County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Volusia County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Wakulla County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Walton County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
FL ,Florida,Washington County,N,N,N,N,N,N,"Urine based products are allowed. De-boned meat,Finished taxidermy mounts
Antlers; hides; and skulls, skull caps and teeth if all soft tissue has been removed may be imported into florida.",
MD,Maryland,Allegany,N,Y,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,https://dnr.maryland.gov/wildlife/Pages/hunt_trap/CWD_in_Maryland.aspx
MD,Maryland,Anne Arundel,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Baltimore,N,Y,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Baltimorecity,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Calvert,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Caroline,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Carrol,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Cecil,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Charles,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Dorchester,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Frederick ,N,Y,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Garret ,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Hartford,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Howard,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Kent,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Montgomery,N,Y,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Prince George's,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Queen Anne's,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Somerset,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,St.Mary's,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Talbot,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Washington,N,Y,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Wicomico,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
MD,Maryland,Worcester,N,N,N,N,N,N,deer hunters must follow carcass importation regulations in other states when they transport a deer carcass out of Maryland ,
